label,t,r,points,kTeams,scoringDiscAbs,minScoringDiscAbs,discSource,isSolvable,baselineUnlocked,baselineDiscAbs
24T2693,2693,0,0.0625,5,125454832345482387440912939939109485529792512,125454832345482387440912939939109485529792512,exact_nfdisc,True,,
24T2693,2693,8,0.030597,6,125454832345482387440912939939109485529792512,15024717917887397119351172592068113373069312,exact_nfdisc,True,,
24T2693,2693,16,0.015625,7,15024717917887397119351172592068113373069312,15024717917887397119351172592068113373069312,exact_nfdisc,True,,
24T2693,2693,24,0.007812,8,125454832345482387440912939939109485529792512,125454832345482387440912939939109485529792512,exact_nfdisc,True,,
24T2697,2697,0,0.0,63,13807430836224130935520434847744,354473574194238821498695450624,exact_nfdisc,True,,
24T2697,2697,4,0.0,55,437525877759411554931218090819584,5522254507999164445385235103744,exact_nfdisc,True,,
24T2697,2697,8,0.0,50,1983956895648901760314683551497452519424,5243424412495745946671951654525625,exact_nfdisc,True,,
24T2697,2697,16,0.0,45,187623428044177256470339094099135159074816,57973852812112265678777567375297347584,exact_nfdisc,True,,
24T2706,2706,0,6e-06,18,21194003783269648322002944000000000000,30717800460719659155456000000,exact_nfdisc,True,,
24T2706,2706,12,5.5e-05,15,29770452502151056079192064000000000000,3911278913517124583424000000000000,exact_nfdisc,True,,
24T2706,2706,24,1.5e-05,17,3502463966425569596660867137536000000000000,218903997901598099791304196096000000000000,exact_nfdisc,True,,
24T2707,2707,0,0.021237,6,971896456491340940747735040000000000000000,34194715027188042042290733056,exact_nfdisc,True,,
24T2709,2709,0,2e-06,20,4509873873340844255086637595230208,6806151366781680036517773312,exact_nfdisc,True,,
24T2711,2711,0,0.0,50,1197935247606161755257388111233024,216070012297588499489124000000,exact_nfdisc,True,,
24T2711,2711,12,0.0,25,31328326899578487841287674195942072909824,864001511995932820478361600000000,exact_nfdisc,True,,
24T2712,2712,0,0.000355,12,250626615196627902730301393567536583278592,1358824334425370447052800000000,exact_nfdisc,True,,
24T2712,2712,12,2e-06,20,3916040862447310980160959274492759113728,9709054027806147689106636800000000,exact_nfdisc,True,,
24T2712,2712,24,0.000244,13,250626615196627902730301393567536583278592,250626615196627902730301393567536583278592,exact_nfdisc,True,,
24T2713,2713,0,0.000848,11,6881783656151552470949893408026536970289152,15347306731923879572875940241082417152,exact_nfdisc,True,,
24T2715,2715,0,0.005073,8,10328468480702440609995461626503247739821099753406464,5987402799531080192000000000000000,exact_nfdisc,True,,
24T2715,2715,12,0.012684,7,10328468480702440609995461626503247739821099753406464,1668004280528428928168000000000000000000000,exact_nfdisc,True,,
24T2715,2715,24,0.007143,8,10328468480702440609995461626503247739821099753406464,361628391187368810965843689874417833402930561024,exact_nfdisc,True,,
24T2717,2717,0,0.006039,8,18169320634431644063421495717745660975382528,2755159785734144000000000000000000,exact_nfdisc,True,,
24T2717,2717,12,0.031099,6,283895634912994438490960870589775952740352,178956920761681461308899926225378279948288,exact_nfdisc,True,,
24T2717,2717,24,0.015625,7,18169320634431644063421495717745660975382528,18169320634431644063421495717745660975382528,exact_nfdisc,True,,
24T2719,2719,0,8.5e-05,14,15885625072068078787575882220621384468666515456,108536048251067814868927001953125,exact_nfdisc,True,,
24T2719,2719,2,0.000108,14,1271949555254253506135064576000000000000000000,5594093303786254104313280217874541051904,exact_nfdisc,True,,
24T2720,2720,0,1e-05,17,254389911050850701227012915200000000000000000,1460673979705729925630102863872,exact_nfdisc,True,,
24T2720,2720,4,4.1e-05,15,270055626225157339388789997750563535967330762752,45554374689767394934844970703125,exact_nfdisc,True,,
24T2721,2721,12,0.000108,14,110097645461909715944079360000000000000000,2344252049716009257164571403264000000,exact_nfdisc,True,,
24T2723,2723,0,0.002731,9,133562126062492129188847749693440000000000000000,897036407786781390577586921275392,exact_nfdisc,True,,
24T2723,2723,12,0.0625,5,521727054931609879643936522240000000000000000,521727054931609879643936522240000000000000000,exact_nfdisc,True,,
24T2726,2726,0,0.005285,8,1943447131373301753334515246301184000000000000,4329313935681967357952000000000,exact_nfdisc,True,,
24T2726,2726,6,9e-05,14,125562125747984065133768999953824148201930752,298313582227310146302789789155328,exact_nfdisc,True,,
24T2726,2726,12,0.003906,9,1943447131373301753334515246301184000000000000,1943447131373301753334515246301184000000000000,exact_nfdisc,True,,
24T2726,2726,24,0.014089,7,1428612226130933138507296210471424884736000000000000000000,3442935143502817827439047164252571828224000000000000,exact_nfdisc,True,,
24T2727,2727,0,0.0,29,317987388813563376533766144000000000000,19826876124106850304000000000000,exact_nfdisc,True,,
24T2727,2727,4,1e-06,20,25756978493898633499235057664000000000000,19826876124106850304000000000000,exact_nfdisc,True,,
24T2727,2727,12,0.0,22,65176987718733489422465273856000000000000,190357708824750243526744748291015625,exact_nfdisc,True,,
24T2727,2727,24,2.2e-05,16,414896800430090094686500885537833595151239348224000000000000,3193672398217940981700798418944000000000000,exact_nfdisc,True,,
24T2728,2728,0,1.4e-05,16,4916189345001360011032562017848539938237223144521728000000000000000,29784411977295475859021440745472,exact_nfdisc,True,,
24T2728,2728,24,0.001288,10,4916189345001360011032562017848539938237223144521728000000000000000,94993458984686882523389755392000000000000000,exact_nfdisc,True,,
24T2729,2729,0,0.0,65,1738785227936566453263912816082944,988935553933638846881571274752,exact_nfdisc,True,,
24T2729,2729,2,0.0,58,23158315485176021352321158975989846376448,3327875326006704000000000000,exact_nfdisc,True,,
24T2729,2729,4,0.0,55,5762437072439212576994170421542288273440768,63291875451752886200420561584128,exact_nfdisc,True,,
24T2730,2730,0,0.000368,12,5088412638599650908753341813825978259996672,146243845498965515613555908203125,exact_nfdisc,True,,
24T2730,2730,12,0.001858,10,5088412638599650908753341813825978259996672,43096004855332420978304788642120361328125,exact_nfdisc,True,,
24T2731,2731,0,0.000317,12,3304700330407535705716678852294233668225373044736,32785131479232040000000000000000,exact_nfdisc,True,,
24T2733,2733,0,0.002867,9,7738839571730244075850238731102584686172438528,4840339040944935056132354736328125,exact_nfdisc,True,,
24T2733,2733,12,0.000935,11,7738839571730244075850238731102584686172438528,89383908127060926166028258238505831941275648,exact_nfdisc,True,,
24T2736,2736,2,0.0,28,407414283428600726082553244493101799309312000000,36975421570590433326164344832,exact_nfdisc,True,,
24T2739,2739,12,0.029488,6,5043517116530909391568439381052663112138752,19701238736448864810814216332236965281792,exact_nfdisc,True,,
24T2741,2741,12,0.007042,8,5662896411543477211585616147146849810120704,345635767306120435277442391793630969856,exact_nfdisc,True,,
24T2742,2742,0,0.0,24,670149529557465421793038336000000000000,1116709865831770673322655744,exact_nfdisc,True,,
24T2742,2742,12,0.0,26,58790304099687006198009856000000000000,39944024655667866575302978515625,exact_nfdisc,True,,
24T2742,2742,24,7e-06,18,356144936137548981223114086322176000000000000,670149529557465421793038336000000000000,exact_nfdisc,True,,
24T2743,2743,0,0.002686,9,698641294016761616134045696000000000000,516515727354522845174192961,exact_nfdisc,True,,
24T2743,2743,12,0.003352,9,14771959545985115793391616000000000000,79311905119495081556418300045849,exact_nfdisc,True,,
24T2743,2743,24,0.012301,7,708440944807057496752744554420538091438037353515625,10792017734504047417095401595307861328125,exact_nfdisc,True,,
24T2744,2744,0,0.00071,11,77699547506696428199867697001578788957907320832,12505075689914266762579402815438848,exact_nfdisc,True,,
24T2744,2744,12,0.00614,8,77699547506696428199867697001578788957907320832,7078485220922373279819919843241295872,exact_nfdisc,True,,
24T2744,2744,24,0.013071,7,179723774844555300026438815750177350420737403421458432,353557293000087097431462451663880844970703125,exact_nfdisc,True,,
24T2745,2745,0,0.000341,12,30913448443781131011232084310523968407732224,2324282720983887157417920692224,exact_nfdisc,True,,
24T2745,2745,12,0.03125,6,494615175100498096179713348968383494523715584,494615175100498096179713348968383494523715584,exact_nfdisc,True,,
24T2745,2745,24,0.007479,8,7241660778646392626167183142246102743321719865344,59848436187160269637745315225174402837369585664,exact_nfdisc,True,,
24T2747,2747,0,1.9e-05,16,1778516129731553037149126914850175866867023872,8398254458343815016845703125,exact_nfdisc,True,,
24T2747,2747,12,5e-06,18,191853244260684146072890918929445388717446397952,573203465775123267584000000000000,exact_nfdisc,True,,
24T2748,2748,0,2.2e-05,16,23534375009986060524914468412791281079847714029568,284209383924516288386591485945970688,exact_nfdisc,True,,
24T2748,2748,4,0.002945,9,494221875209707271023203836668616902676801994620928,167464944518763928788995071618408203125,exact_nfdisc,True,,
24T2751,2751,2,5.8e-05,15,1350198624259716362010504760625060709924864,12549779834082276565931540294647216796875,exact_nfdisc,True,,
24T2751,2751,4,0.002412,9,5240591869934429267330175043704756477491031998201856,86749944592112741005005126953125,exact_nfdisc,True,,
24T2751,2751,14,1e-06,21,329638336000907314943970888824477712384000000000000,803185909381265700219618578857421875,exact_nfdisc,True,,
24T2752,2752,0,0.0,23,450066208086572120670168253541686903308288,216972677031402566784423828125,exact_nfdisc,True,,
24T2752,2752,12,2.1e-05,16,109879445333635771647990296274825904128000000000000,12481342394337598933258249267578125,exact_nfdisc,True,,
24T2756,2756,0,0.002967,9,165162807747637259302797441792636887286939648,3811727713436711632522947936286269,exact_nfdisc,True,,
24T2772,2772,0,0.0,50,122022991237877482034263228416,13797460241267188392353857536,exact_nfdisc,True,,
24T2772,2772,8,0.0,35,5572807543115524928875261464576000000000000,175138178641388986433536000000000000,exact_nfdisc,True,,
24T2772,2772,16,0.0,38,960197996320614901848514878582789505024,18673625044646222626816000000000000,exact_nfdisc,True,,
24T2772,2772,24,0.0,34,3662864671022853476900157465296896000000000000,717365979715129288431763456000000000000,exact_nfdisc,True,,
24T2773,2773,8,0.000337,12,52560396193575963969368606224616265345998201552896,18673625044646222626816000000000000,exact_nfdisc,True,,
24T2774,2774,0,0.0,28,1549943203932940635222154549310601941745664,10194383715360250000000000000000,exact_nfdisc,True,,
24T2774,2774,24,1e-06,21,823703366241325904123097035840175606523257421824,43784544660347246608384000000000000000000,exact_nfdisc,True,,
24T2776,2776,0,0.0,40,1031536300912801072178790400000000000000,4452139149819904000000000000000000,exact_nfdisc,True,,
24T2776,2776,16,0.0,35,12390710139749367412855965249427530751934464000000000000,18235961957662326784000000000000000000,exact_nfdisc,True,,
24T2776,2776,24,0.0,35,228201010660054430338119236583424000000000000,4225172688538833191644325478400000000000000,exact_nfdisc,True,,
24T2781,2781,0,0.000328,12,24712718324199711664767618818536243200000000000000000,170602328134316422711238549368209408,exact_nfdisc,True,,
24T2781,2781,8,0.000377,12,1785434979083034754577203200000000000000000,415703975382036239508819580078125,exact_nfdisc,True,,
24T2782,2782,0,4.2e-05,15,4962949034371115646556569600000000000000000000,11757375696039893372934046089216,exact_nfdisc,True,,
24T2782,2782,4,4.6e-05,15,10332273501272920609358086144000000000000,920664383502155776000000000000,exact_nfdisc,True,,
24T2782,2782,8,0.000808,11,18932148110851728998400000000000000000000,2037121735342154805874795166015625,exact_nfdisc,True,,
24T2782,2782,12,0.003392,9,5490993761789982201557870658453504000000000000,5236619722166044427450056704000000000000,exact_nfdisc,True,,
24T2782,2782,24,0.000394,12,68693602948656232082774286526945689600000000000000000000,1172409620083612737610543609424117760000000000,exact_nfdisc,True,,
24T2784,2784,0,0.000391,12,7754607866204868197744640000000000000000000000,6158514917655539875840000000000000000,exact_nfdisc,True,,
24T2784,2784,8,0.000599,11,107333754607275362629334822698352640000000000000000000000,24056698897091952640000000000000000,exact_nfdisc,True,,
24T2784,2784,24,0.000977,11,103322735012729206093580861440000000000000000,103322735012729206093580861440000000000000000,exact_nfdisc,True,,
24T2786,2786,0,0.0,37,18372345151187519527414577326056712175616,301990863348102725495525376,exact_nfdisc,True,,
24T2786,2786,24,0.0,31,301012502957056319937160434910113172285292544,513300826775014576184297068558604876906496,exact_nfdisc,True,,
24T2788,2788,0,0.0,38,309840891245815392727413771182649340428550144,458829394977484533225889511081289,exact_nfdisc,True,,
24T2789,2789,0,0.0,38,1211657479094510655897600000000000000000000,57541523968884736000000000000,exact_nfdisc,True,,
24T2789,2789,8,0.0,29,161441773457389384521220096000000000000,39414495472995455205376000000000000,exact_nfdisc,True,,
24T2789,2789,16,0.0,38,295814814232058265600000000000000000000,898370685285890269390784668212890625,exact_nfdisc,True,,
24T2790,2790,0,0.0,46,5770676282201264596619100160000000000000000,127389122188218045084494462976,exact_nfdisc,True,,
24T2790,2790,8,0.0,45,20319615546137834356295306442228266493349965767707271572746141696,3829435983311046023577600000000,exact_nfdisc,True,,
24T2790,2790,16,0.0,31,37050077735453400983043447571847007101886289642997922662801070882816,205243152030728311254625655193600000000,exact_nfdisc,True,,
24T2790,2790,24,0.0,34,25712437904126661339628821282816000000000000,13450815211485810606383146938767769600000000,exact_nfdisc,True,,
24T2791,2791,0,0.0,47,41329094005091682437432344576000000000000,3532149821764400228442587529216,exact_nfdisc,True,,
24T2791,2791,24,0.0,33,29001797371579455687133275445895895187456000000000000,8406759507178631628989466836729856000000000000,exact_nfdisc,True,,
24T2794,2794,8,0.0,27,13759757521930114952807847202816000000000000,689742331263019244391405552480712890625,exact_nfdisc,True,,
24T2794,2794,16,0.0,23,13759757521930114952807847202816000000000000,689742331263019244391405552480712890625,exact_nfdisc,True,,
24T2795,2795,8,1e-06,21,1033227350127292060935808614400000000000000,985362386824886380134400000000000000,exact_nfdisc,True,,
24T2795,2795,24,0.0,28,64576709382955753808488038400000000000000,64576709382955753808488038400000000000000,exact_nfdisc,True,,
24T2796,2796,24,1e-06,21,40360443364347346130305024000000000000000000,9016681690939475932217344000000000000000000,exact_nfdisc,True,,
24T2798,2798,16,0.0,37,313845992416939702953024000000000000000000,18706678892191630777896881103515625,exact_nfdisc,True,,
24T2799,2799,24,0.0,27,15870533147404753374019584000000000000000000,636051579824956363594167726728247282499584,exact_nfdisc,True,,
24T2800,2800,0,0.0,42,95952222101012742144000000000000000000,6969216773840233880975338110976,exact_nfdisc,True,,
24T2800,2800,8,0.0,31,12578168448686881213654195767819343233024,196533882010732518963346808872177238016,exact_nfdisc,True,,
